Algorithm_Name,Input_Dimensions,Execution_Time(ms)
Strassen_Matrix_Multiplication_CPU,4080,800000
Strassen_Matrix_Multiplication_CPU,4144,800000
Strassen_Matrix_Multiplication_CPU,4208,800000
Strassen_Matrix_Multiplication_CPU,4272,800000
Strassen_Matrix_Multiplication_CPU,4336,800000
Strassen_Matrix_Multiplication_CPU,4400,800000
Strassen_Matrix_Multiplication_CPU,4464,800000
Strassen_Matrix_Multiplication_CPU,4528,800000
Strassen_Matrix_Multiplication_CPU,4592,800000
Strassen_Matrix_Multiplication_CPU,4656,800000
Strassen_Matrix_Multiplication_CPU,4720,800000
Strassen_Matrix_Multiplication_CPU,4784,800000
Strassen_Matrix_Multiplication_CPU,4848,800000
Strassen_Matrix_Multiplication_CPU,4912,800000
Strassen_Matrix_Multiplication_CPU,4976,800000
Strassen_Matrix_Multiplication_CPU,5040,800000
Strassen_Matrix_Multiplication_CPU,5104,800000
Strassen_Matrix_Multiplication_CPU,5168,800000
Strassen_Matrix_Multiplication_CPU,5232,800000
Strassen_Matrix_Multiplication_CPU,5296,800000
Strassen_Matrix_Multiplication_CPU,5360,800000
Strassen_Matrix_Multiplication_CPU,5424,800000
Strassen_Matrix_Multiplication_CPU,5488,800000
Strassen_Matrix_Multiplication_CPU,5552,800000
Strassen_Matrix_Multiplication_CPU,5616,800000
Strassen_Matrix_Multiplication_CPU,5680,800000
Strassen_Matrix_Multiplication_CPU,5744,800000
Strassen_Matrix_Multiplication_CPU,5808,800000
Strassen_Matrix_Multiplication_CPU,5872,800000
Strassen_Matrix_Multiplication_CPU,5936,800000
Strassen_Matrix_Multiplication_CPU,6000,800000
Strassen_Matrix_Multiplication_CPU,6064,800000
Strassen_Matrix_Multiplication_CPU,6128,800000
Strassen_Matrix_Multiplication_CPU,6192,800000
Strassen_Matrix_Multiplication_CPU,6256,800000
Strassen_Matrix_Multiplication_CPU,6320,800000
Strassen_Matrix_Multiplication_CPU,6384,800000
Strassen_Matrix_Multiplication_CPU,6448,800000
Strassen_Matrix_Multiplication_CPU,6512,800000
Strassen_Matrix_Multiplication_CPU,6576,800000
Strassen_Matrix_Multiplication_CPU,6640,800000
Strassen_Matrix_Multiplication_CPU,6704,800000
Strassen_Matrix_Multiplication_CPU,6768,800000
Strassen_Matrix_Multiplication_CPU,6832,800000
Strassen_Matrix_Multiplication_CPU,6896,800000
Strassen_Matrix_Multiplication_CPU,6960,800000
Strassen_Matrix_Multiplication_CPU,7024,800000
Strassen_Matrix_Multiplication_CPU,7088,800000
Strassen_Matrix_Multiplication_CPU,7152,800000
Strassen_Matrix_Multiplication_CPU,7216,800000
Strassen_Matrix_Multiplication_CPU,7280,800000
Strassen_Matrix_Multiplication_CPU,7344,800000
Strassen_Matrix_Multiplication_CPU,7408,800000
Strassen_Matrix_Multiplication_CPU,7472,800000
Strassen_Matrix_Multiplication_CPU,7536,800000
Strassen_Matrix_Multiplication_CPU,7600,800000
Strassen_Matrix_Multiplication_CPU,7664,800000
Strassen_Matrix_Multiplication_CPU,7728,800000
Strassen_Matrix_Multiplication_CPU,7792,800000
Strassen_Matrix_Multiplication_CPU,7856,800000
Strassen_Matrix_Multiplication_CPU,7920,800000
Strassen_Matrix_Multiplication_CPU,7984,800000
Strassen_Matrix_Multiplication_CPU,8048,800000
Strassen_Matrix_Multiplication_CPU,8112,800000
Strassen_Matrix_Multiplication_CPU,8176,800000
Strassen_Matrix_Multiplication_CPU,8240,800000
Strassen_Matrix_Multiplication_CPU,8304,800000
Strassen_Matrix_Multiplication_CPU,8368,800000
Strassen_Matrix_Multiplication_CPU,8432,800000
Strassen_Matrix_Multiplication_CPU,8496,800000
Strassen_Matrix_Multiplication_CPU,8560,800000
Strassen_Matrix_Multiplication_CPU,8624,800000
Strassen_Matrix_Multiplication_CPU,8688,800000
Strassen_Matrix_Multiplication_CPU,8752,800000
Strassen_Matrix_Multiplication_CPU,8816,800000
Strassen_Matrix_Multiplication_CPU,8880,800000
Strassen_Matrix_Multiplication_CPU,8944,800000
Strassen_Matrix_Multiplication_CPU,9008,800000
Strassen_Matrix_Multiplication_CPU,9072,800000
Strassen_Matrix_Multiplication_CPU,9136,800000
Strassen_Matrix_Multiplication_CPU,9200,800000
Strassen_Matrix_Multiplication_CPU,9264,800000
Strassen_Matrix_Multiplication_CPU,9328,800000
Strassen_Matrix_Multiplication_CPU,9392,800000
Strassen_Matrix_Multiplication_CPU,9456,800000
Strassen_Matrix_Multiplication_CPU,9520,800000
Strassen_Matrix_Multiplication_CPU,9584,800000
Strassen_Matrix_Multiplication_CPU,9648,800000
Strassen_Matrix_Multiplication_CPU,9712,800000
Strassen_Matrix_Multiplication_CPU,9776,800000
Strassen_Matrix_Multiplication_CPU,9840,800000
Strassen_Matrix_Multiplication_CPU,9904,800000
Strassen_Matrix_Multiplication_CPU,9968,800000
Strassen_Matrix_Multiplication_CPU,10032,800000
Strassen_Matrix_Multiplication_CPU,10096,800000
Strassen_Matrix_Multiplication_CPU,10160,800000
Strassen_Matrix_Multiplication_CPU,10224,800000
Strassen_Matrix_Multiplication_CPU,10288,800000
Strassen_Matrix_Multiplication_CPU,10352,800000
Strassen_Matrix_Multiplication_CPU,10416,800000
Strassen_Matrix_Multiplication_CPU,10480,800000
Strassen_Matrix_Multiplication_CPU,10544,800000
Strassen_Matrix_Multiplication_CPU,10608,800000
Strassen_Matrix_Multiplication_CPU,10672,800000
Strassen_Matrix_Multiplication_CPU,10736,800000
Strassen_Matrix_Multiplication_CPU,10800,800000
Strassen_Matrix_Multiplication_CPU,10864,800000
Strassen_Matrix_Multiplication_CPU,10928,800000
Strassen_Matrix_Multiplication_CPU,10992,800000
